filename,label,category
fK4kD8fXswE_000037.mp4,playing accordion,music
Nbb7gr4kNWs_000350.mp4,playing clarinet,music
3GGleJqE_fY_000270.mp4,"female speech, woman speaking",speech
i1b5A665W_g_000040.mp4,dog barking,others
6qe9pxz1wMA_000030.mp4,"male speech, man speaking",speech
nSzA6dFKS4U_000010.mp4,thunder,others
n2EguLSOH9k_000210.mp4,dog barking,others
oMkUu4tkM1o_000020.mp4,thunder,others
zXe1qwvcJxU_000320.mp4,"female speech, woman speaking",speech
DV7VaYjfSps_000030.mp4,"female speech, woman speaking",speech
68YdIkopsEA_000030.mp4,"child speech, kid speaking",speech
NyKdgUwWies_000030.mp4,"female speech, woman speaking",speech
AyRHwZyYxEs_000003.mp4,dog barking,others
zTgJgNNFFHQ_000050.mp4,"child speech, kid speaking",speech
tlAF7JMN-VU_000040.mp4,"child speech, kid speaking",speech
4kc4DrKg06M_000030.mp4,"male speech, man speaking",speech
nlJXad_q8Mg_000220.mp4,"male speech, man speaking",speech
zQUNpc3WLYA_000299.mp4,playing clarinet,music
XHqP5xZ5AHk_000080.mp4,dog barking,others
XhuPboWmEag_000010.mp4,playing piano,music
eUkZuuaoiyQ_000001.mp4,playing accordion,music
NFJUcL27wIA_000040.mp4,dog barking,others
6jRBDG83jFc_000030.mp4,"male speech, man speaking",speech
slzl17ljtNo_000110.mp4,playing piano,music
r6rizWbI5bs_000180.mp4,playing accordion,music
xNFUl18Ur_A_000010.mp4,"child speech, kid speaking",speech
HjHEu6aovFw_000022.mp4,playing clarinet,music
AlcRFk7qexo_000000.mp4,"child speech, kid speaking",speech
2NBwt24PTe0_000030.mp4,"male speech, man speaking",speech
tVmwbJJpqJ0_000078.mp4,"female speech, woman speaking",speech
405ElhsuYd4_000320.mp4,"male speech, man speaking",speech
tq6hvveMDgk_000010.mp4,"child speech, kid speaking",speech
juD33SBjpFU_000000.mp4,playing clarinet,music
bZfQl-z6Y7Y_000000.mp4,playing clarinet,music
8KDa3i51qXk_000168.mp4,playing clarinet,music
LB1QFafs_Lo_000030.mp4,playing accordion,music
pcrdbSE9MKQ_000033.mp4,playing clarinet,music
y8shrX7_fEo_000130.mp4,"female speech, woman speaking",speech
u8S0BnBnwt0_000030.mp4,"female speech, woman speaking",speech
1FyuM-RKJr0_000020.mp4,"male speech, man speaking",speech
69T2FoZyCl8_000030.mp4,"male speech, man speaking",speech
j7D8hdwm9bE_000190.mp4,playing accordion,music
LmnzBCBjyBk_000030.mp4,playing piano,music
uAl-gZBDR1c_000020.mp4,playing piano,music
BZjyf7g4vz0_000128.mp4,playing accordion,music
8s_ngmCYVN8_000030.mp4,"female speech, woman speaking",speech
CC3Dn5ParEE_000220.mp4,playing accordion,music
vyLxN2YYPnU_000020.mp4,playing piano,music
IADbYuioZ9s_000410.mp4,thunder,others
z1jlQ1VDFc4_000120.mp4,dog barking,others
xNytP4RUnLE_000541.mp4,playing accordion,music
3ci1kPrKql0_000230.mp4,playing accordion,music
nFdH0MwrvWE_000030.mp4,dog barking,others
_J5bDhMP9lQ_000056.mp4,"female speech, woman speaking",speech
p1Ge36WWMj8_000070.mp4,playing clarinet,music
2QsJ8BgIuUM_000030.mp4,"male speech, man speaking",speech
AZ5UXCfZXNM_000070.mp4,thunder,others
lUtD_2z7Fb8_000190.mp4,playing clarinet,music
SD4i4GFYsGU_000030.mp4,dog barking,others
1cHF693l06A_000030.mp4,"male speech, man speaking",speech
p3HBVDZ9AeU_000030.mp4,playing accordion,music
nAiFReBoQBg_000510.mp4,thunder,others
7WwkT9fR508_000030.mp4,"male speech, man speaking",speech
-YZ5bDlUlug_000030.mp4,"male speech, man speaking",speech
j7VmOTf8BU4_000041.mp4,playing accordion,music
EtZeOuYb7CY_000030.mp4,"male speech, man speaking",speech
OwneapwDV9Q_000150.mp4,"child speech, kid speaking",speech
plAxljMqv5k_000340.mp4,playing clarinet,music
2ifwSdBCfLs_000030.mp4,"female speech, woman speaking",speech
NXzKv47HhO4_000070.mp4,playing accordion,music
9brBvtza0-o_000030.mp4,"male speech, man speaking",speech
5dhQ1Ksosyk_000030.mp4,"female speech, woman speaking",speech
DPMrlyqRvGg_000030.mp4,"female speech, woman speaking",speech
k9OvPBU8v5M_000530.mp4,playing clarinet,music
ouZk7vYsiJc_000050.mp4,playing piano,music
RK7JwiiFHek_000004.mp4,playing clarinet,music
-bKm6q-eipI_000030.mp4,"male speech, man speaking",speech
4VYFZbVtWd0_000030.mp4,"male speech, man speaking",speech
BRww5bnvTdA_000030.mp4,playing piano,music
P_bO3pB7Hl0_000010.mp4,playing accordion,music
ctAkq-_4N3I_000412.mp4,playing clarinet,music
7viq8InVq_E_000155.mp4,dog barking,others
E2K5l5oiECs_000030.mp4,"male speech, man speaking",speech
1sMOkG3Bs9A_000210.mp4,playing piano,music
dlZKNonIpSQ_000230.mp4,"child speech, kid speaking",speech
BX9CsBX_Kgk_000030.mp4,"male speech, man speaking",speech
A41u2lzc4vw_000268.mp4,playing clarinet,music
4JkPjbmzwMM_000030.mp4,"female speech, woman speaking",speech
V-bjOJzB7LY_000353.mp4,"child speech, kid speaking",speech
AfqKoBwIiJU_000030.mp4,"female speech, woman speaking",speech
FG0-y-b1Jb0_000030.mp4,playing accordion,music
8w1VbPScnEY_000030.mp4,"female speech, woman speaking",speech
GTB2CK8fX_c_000150.mp4,playing accordion,music
nqelBMLz9Po_000185.mp4,dog barking,others
UmktY7QuhZ0_000060.mp4,dog barking,others
iBKrHXwMTIg_000320.mp4,"child speech, kid speaking",speech
DsjUDAcaeA4_000030.mp4,"child speech, kid speaking",speech
vPCRZdcu9yA_000030.mp4,playing piano,music
al9TDjqIU7k_000030.mp4,playing accordion,music
Xv3fhXBlS1M_000074.mp4,"female speech, woman speaking",speech
QVvuFX4AS1E_000000.mp4,playing clarinet,music
VB-BlXIbtHg_000005.mp4,dog barking,others
9qozcEIG1uE_000030.mp4,"female speech, woman speaking",speech
rVu47WPWjyc_000000.mp4,"child speech, kid speaking",speech
JXBNGfDy2DY_000380.mp4,dog barking,others
pRQkghTD_mM_000068.mp4,playing clarinet,music
DZphQeY-WF0_000050.mp4,dog barking,others
BeY97QtvWQs_000030.mp4,"female speech, woman speaking",speech
J-rU5l41RYo_000180.mp4,"child speech, kid speaking",speech
vMMRuY8igwg_000030.mp4,playing accordion,music
0ulm4Jt--lQ_000030.mp4,playing piano,music
7LWQiR--fEo_000000.mp4,"child speech, kid speaking",speech
pQFYUW-lz9Y_000095.mp4,playing accordion,music
llpCU8z51PU_000030.mp4,playing accordion,music
iN3jUaGIa4c_000014.mp4,playing clarinet,music
Mv82OTjBJe4_000000.mp4,"child speech, kid speaking",speech
83u2vOHb52Y_000030.mp4,"female speech, woman speaking",speech
6pn1VjTGBho_000260.mp4,dog barking,others
SCk7hqhB_o0_000030.mp4,playing accordion,music
pUZrJoiqghg_000030.mp4,playing accordion,music
1RrMaovFW4g_000030.mp4,"female speech, woman speaking",speech
dSuI-Z-9efE_000120.mp4,thunder,others
2q2WoUlDN7Q_000030.mp4,playing clarinet,music
QXHZMFjSU70_000280.mp4,playing clarinet,music
EIy5p1Xdgxs_000030.mp4,dog barking,others
UPnFeMwOTnA_000010.mp4,dog barking,others
Og7NvEU0s20_000043.mp4,"child speech, kid speaking",speech
q_mlbVMb1iA_000010.mp4,playing piano,music
EtysT0Xx2qI_000007.mp4,dog barking,others
BzJcP1ZeC7s_000030.mp4,"male speech, man speaking",speech
FaonvWPSrDk_000030.mp4,playing piano,music
epk63lkjwh8_000020.mp4,"female speech, woman speaking",speech
oYS6jJdC0KI_000004.mp4,playing clarinet,music
cfh8Gq27tJ8_000030.mp4,playing accordion,music
UfOiTYy8Qz0_000086.mp4,playing clarinet,music
F6krynyibfs_000000.mp4,playing piano,music
qBFcb_MrkfM_000020.mp4,playing piano,music
DHvbAz3nJG4_000020.mp4,"child speech, kid speaking",speech
NJUpdi_cx1E_000270.mp4,"child speech, kid speaking",speech
66WeMS9xniE_000030.mp4,"male speech, man speaking",speech
8z6xxjvQfjk_000021.mp4,"male speech, man speaking",speech
QykT_ziL8xs_000000.mp4,dog barking,others
Ae-gCk2diwI_000220.mp4,"female speech, woman speaking",speech
AaXZwhWk3C0_000233.mp4,playing clarinet,music
FzMZQbzyQOs_000030.mp4,playing clarinet,music
xEVtUw-3CDc_000030.mp4,playing accordion,music
IS9Mx6Bqr_U_000240.mp4,playing piano,music
A5SM6QUqG8Y_000030.mp4,"male speech, man speaking",speech
qhe2uaej1Ek_000250.mp4,"female speech, woman speaking",speech
OnhUO9AboLI_000320.mp4,playing clarinet,music
oPX5xepVbzg_000030.mp4,dog barking,others
ZhBpATtRZzE_000187.mp4,playing clarinet,music
eU0JbdslUo4_000120.mp4,playing accordion,music
GIcrKO042fE_000180.mp4,"child speech, kid speaking",speech
9SE222v1eyM_000523.mp4,playing accordion,music
pIG_hDUihhs_000030.mp4,playing clarinet,music
0bz1ZlpTbOU_000060.mp4,"male speech, man speaking",speech
EjhkEqapObA_000117.mp4,playing accordion,music
lIZAoZ7K3Ww_000050.mp4,playing piano,music
Ay6sCuxbieE_000220.mp4,"child speech, kid speaking",speech
LNRC5gZVz1s_000000.mp4,playing accordion,music
0RzliHHKoHQ_000030.mp4,"male speech, man speaking",speech
gq9m8f9dBag_000340.mp4,"child speech, kid speaking",speech
T_IA8K7xK8g_000029.mp4,playing clarinet,music
cz1VcZwnoc0_000100.mp4,playing piano,music
-I9D8V2YNds_000424.mp4,playing clarinet,music
AgtciVcQW_k_000070.mp4,playing piano,music
Dis-uZjnUw0_000027.mp4,"female speech, woman speaking",speech
BYtqKds-Q4I_000080.mp4,playing accordion,music
CXZC7bNNA0s_000030.mp4,"male speech, man speaking",speech
KWW87Qvub7M_000070.mp4,"child speech, kid speaking",speech
fzXOua2MgT4_000010.mp4,dog barking,others
BBFhnzJeXN0_000030.mp4,"female speech, woman speaking",speech
m6PBJSI-HyI_000030.mp4,dog barking,others
bV5VbEBECeM_000020.mp4,dog barking,others
AtD9hdmuxIA_000030.mp4,"male speech, man speaking",speech
Bqqk2iB4Uq4_000018.mp4,dog barking,others
KogD-VZitXI_000030.mp4,"female speech, woman speaking",speech
numr0qZwUiE_000000.mp4,playing piano,music
4rSIgRMjMqo_000030.mp4,"female speech, woman speaking",speech
cquEaGC575Y_000400.mp4,playing clarinet,music
RBDxGKfVdRA_000020.mp4,playing piano,music
ZOBSCqb5FT8_000200.mp4,playing clarinet,music
DFWbz-4yhS8_000030.mp4,"female speech, woman speaking",speech
bFaN_qRG7Ns_000080.mp4,thunder,others
71o3hq6iSPM_000000.mp4,"female speech, woman speaking",speech
NRLdy7IuDgI_000330.mp4,playing accordion,music
RQFySnj-NbM_000067.mp4,playing clarinet,music
i8ltJjBhfjE_000000.mp4,"female speech, woman speaking",speech
q5DXfGeSO2Q_000111.mp4,dog barking,others
ehcrypcOKS8_000030.mp4,"male speech, man speaking",speech
1T-F-GRM4W4_000030.mp4,"female speech, woman speaking",speech
9EkRKvq8Cgo_000030.mp4,"male speech, man speaking",speech
8DNAcKSHGXI_000030.mp4,"child speech, kid speaking",speech
htEQYwNh7fc_000060.mp4,"female speech, woman speaking",speech
mP8PkfAG25s_000030.mp4,playing accordion,music
YMwh6AWuOrk_000030.mp4,"child speech, kid speaking",speech
QoBElOdk-Fk_000090.mp4,playing piano,music
8Ye6DwHm3Xk_000030.mp4,"male speech, man speaking",speech
DdA83LAyOHY_000030.mp4,"female speech, woman speaking",speech
3old2IAT-P0_000030.mp4,"male speech, man speaking",speech
rh7OV4m_shI_000030.mp4,playing accordion,music
35RMvLC3nAs_000050.mp4,playing clarinet,music
lMgKd0IqMqw_000100.mp4,dog barking,others
HXDDRQJp4Ac_000090.mp4,"child speech, kid speaking",speech
6NcwDOno-wo_000220.mp4,playing accordion,music
mHP2nCrBvuk_000070.mp4,playing piano,music
KNJCUmcwLYY_000050.mp4,playing accordion,music
_YWEVUSuG98_000034.mp4,playing clarinet,music
conqLHLW9pE_000290.mp4,dog barking,others
Cfl6CYZUzFQ_000040.mp4,playing clarinet,music
dwp_OFpv-Wg_000030.mp4,playing clarinet,music
O92OUAbHPEM_000000.mp4,"child speech, kid speaking",speech
3wSDhSz2Vso_000030.mp4,playing accordion,music
JVqTAIpcAD0_000010.mp4,dog barking,others
V1Rc1vKfjZE_000030.mp4,thunder,others
8zDAZPxfnhc_000030.mp4,"female speech, woman speaking",speech
GKvZYR0SKYY_000160.mp4,"child speech, kid speaking",speech
fKaMqsG4DXw_000180.mp4,playing piano,music
00eb49xIULo_000030.mp4,"female speech, woman speaking",speech
iEyP6Obvnro_000120.mp4,playing clarinet,music
Hf75QQI3gyM_000000.mp4,dog barking,others
TYdagS_lQmg_000220.mp4,playing accordion,music
4Cv1rA3TCuw_000021.mp4,thunder,others
2dtawTx7ROs_000030.mp4,"male speech, man speaking",speech
5WX1SKGjI_A_000030.mp4,"female speech, woman speaking",speech
hTHBs5Tv1m0_000019.mp4,playing accordion,music
iYfvGj9_ndc_000061.mp4,dog barking,others
wKzibne0RHI_000000.mp4,playing piano,music
lbUowsPwrio_000114.mp4,playing clarinet,music
vebIhA2FkeY_000000.mp4,"child speech, kid speaking",speech
4cziCvJUhtA_000030.mp4,"male speech, man speaking",speech
ikJOIP0IyOA_000010.mp4,dog barking,others
W115iCqwzSk_000340.mp4,"child speech, kid speaking",speech
6CT4WLbGmc4_000030.mp4,"female speech, woman speaking",speech
EjYXCFupPTU_000030.mp4,"female speech, woman speaking",speech
4UIr4h3zJPY_000030.mp4,"male speech, man speaking",speech
0lYCzxUKhsk_000030.mp4,"female speech, woman speaking",speech
79gZULA18OQ_000040.mp4,dog barking,others
MD78tY6cz2I_000022.mp4,dog barking,others
LztfMLwVo0Q_000220.mp4,playing clarinet,music
VxsdrQ7a5eg_000000.mp4,dog barking,others
5O8BDxtMyJA_000030.mp4,playing accordion,music
5LAOaLdSNk4_000030.mp4,playing clarinet,music
YcV5MCCM4yQ_000020.mp4,dog barking,others
4qYFfG3og0M_000010.mp4,dog barking,others
6aq4yj1iKBY_000030.mp4,"female speech, woman speaking",speech
EBa7F4BjXtI_000030.mp4,"male speech, man speaking",speech
cwblCNWMJYQ_000198.mp4,playing clarinet,music
-N7agmTO-Q4_000030.mp4,playing clarinet,music
PK83RuNIj1I_000050.mp4,"child speech, kid speaking",speech
6yr2vAWPwi4_000016.mp4,"female speech, woman speaking",speech
DTkZOdtLp5o_000020.mp4,playing piano,music
7xTqZLzrmmY_000030.mp4,"male speech, man speaking",speech
D9xC2UYr0fg_000060.mp4,"child speech, kid speaking",speech
7cGixW3Uf0w_000030.mp4,dog barking,others
CFrR2FlASfo_000220.mp4,playing accordion,music
0HoPGRKPtyg_000230.mp4,"female speech, woman speaking",speech
mlwutymyMyc_000100.mp4,playing accordion,music
sShpyu2l4YQ_000000.mp4,dog barking,others
31zKQhpoKo8_000030.mp4,"male speech, man speaking",speech
thmJ0MDX49w_000004.mp4,dog barking,others
5YYFt6GeimI_000170.mp4,"female speech, woman speaking",speech
Ognrype05OI_000440.mp4,"male speech, man speaking",speech
fO2HS7_fZb0_000026.mp4,dog barking,others
JhrBxChx_bs_000070.mp4,"female speech, woman speaking",speech
3gYRbbrETYY_000030.mp4,"male speech, man speaking",speech
2vN77gHhWAA_000010.mp4,"female speech, woman speaking",speech
7YvprjOEiVg_000070.mp4,"child speech, kid speaking",speech
BLbS5i0lOkI_000030.mp4,"male speech, man speaking",speech
sTf7AvwVJfE_000244.mp4,playing accordion,music
Mq1mXIs6Fmc_000380.mp4,"child speech, kid speaking",speech
FPRsJLplb4M_000170.mp4,"female speech, woman speaking",speech
lTwW8KEDrss_000040.mp4,playing piano,music
3jS8tWfLJxI_000090.mp4,dog barking,others
n-5ABJBpho8_000080.mp4,playing accordion,music
nm_0nZsuSVs_000030.mp4,playing accordion,music
XhkExVuGU8g_000040.mp4,"female speech, woman speaking",speech
Xj1Xj2NgcUc_000090.mp4,"female speech, woman speaking",speech
DDm-Lb8n1rs_000030.mp4,"male speech, man speaking",speech
-IBuHXmoSLY_000030.mp4,"male speech, man speaking",speech
VXfpu9duMmo_000260.mp4,playing piano,music
yhyscPOwfuY_000220.mp4,"child speech, kid speaking",speech
9mQAbFPb3ZQ_000030.mp4,"male speech, man speaking",speech
87vKZHkzgj8_000030.mp4,"female speech, woman speaking",speech
5f3sGN2jvoU_000272.mp4,playing piano,music
JaRDL6t0uR8_000030.mp4,playing clarinet,music
9tLkIda0ToU_000027.mp4,"male speech, man speaking",speech
ONKW4gO74-k_000000.mp4,"female speech, woman speaking",speech
iIjbSFukTXU_000077.mp4,playing clarinet,music
6uoo1laD1gU_000460.mp4,"male speech, man speaking",speech
kw8rJS7cE8U_000100.mp4,playing accordion,music
lnc8_4DWAbM_000290.mp4,playing piano,music
ZEsJaAD9SpE_000160.mp4,playing piano,music
Z2HTyBul1CI_000060.mp4,playing clarinet,music
9Esmg7iWyBA_000030.mp4,"female speech, woman speaking",speech
AExBY1NXtLQ_000000.mp4,playing accordion,music
BtT3BIZHMEU_000150.mp4,playing piano,music
7yPwXVxyBtE_000010.mp4,"child speech, kid speaking",speech
3H3s7jrzai4_000130.mp4,"child speech, kid speaking",speech
sKdmY3NQl4I_000460.mp4,thunder,others
_QXdYpKI9lQ_000230.mp4,playing piano,music
CiA2vMNYdTQ_000001.mp4,dog barking,others
IKOtjdmU89I_000030.mp4,playing accordion,music
45EiFeCQz8I_000030.mp4,"male speech, man speaking",speech
VlwX5g40d0U_000170.mp4,"child speech, kid speaking",speech
U50WSDIeJhw_000240.mp4,"male speech, man speaking",speech
VeMsGuJVSR0_000010.mp4,"child speech, kid speaking",speech
3V0QtWp9PGQ_000020.mp4,playing piano,music
89sfI6Dy2S8_000070.mp4,playing piano,music
G3Szo_Im5rs_000030.mp4,playing accordion,music
4QqEt_tmrtI_000420.mp4,"female speech, woman speaking",speech
J_vqEk4gWWY_000156.mp4,"female speech, woman speaking",speech
wMe-ttcfLeY_000020.mp4,playing clarinet,music
8rsdciKRbl4_000100.mp4,playing clarinet,music
apCY7qnajR8_000030.mp4,"male speech, man speaking",speech
axTjcZTgy6w_000316.mp4,playing clarinet,music
aBQ9m59MrWw_000040.mp4,dog barking,others
31zqGonKYR0_000028.mp4,dog barking,others
4yUvamNdrOc_000030.mp4,"male speech, man speaking",speech
pi_iJvFICtY_000130.mp4,playing piano,music
9lDjK5LZFag_000170.mp4,playing piano,music
Psxl22-iof0_000035.mp4,"child speech, kid speaking",speech
wkSUAZ5ZPyo_000030.mp4,thunder,others
pBb7Y0-KdBQ_000070.mp4,"child speech, kid speaking",speech
KWvC21AUmDU_000006.mp4,dog barking,others
tjsasTWAZAQ_000000.mp4,"female speech, woman speaking",speech
TVYhXqq4ACw_000024.mp4,dog barking,others
Pappo2xJhQQ_000030.mp4,playing accordion,music
wObNqnLg3es_000560.mp4,"female speech, woman speaking",speech
JeiPtNChMiE_000001.mp4,playing clarinet,music
Vg7ZEJ-VrhE_000430.mp4,"female speech, woman speaking",speech
oFt3lArWcnM_000000.mp4,"child speech, kid speaking",speech
8EKasgXxX7M_000080.mp4,playing clarinet,music
9Mws7peFOFg_000010.mp4,playing piano,music
menP-Vt8avg_000070.mp4,playing clarinet,music
H5h2Qv-_UUs_000140.mp4,"child speech, kid speaking",speech
I6HyEJloIZI_000090.mp4,"child speech, kid speaking",speech
WGp_KEeQNGw_000010.mp4,"child speech, kid speaking",speech
A1SCmq2k-es_000030.mp4,"male speech, man speaking",speech
mIBWsa8mEzQ_000010.mp4,playing accordion,music
kIcCsfjTbiM_000028.mp4,playing piano,music
nW-x55dg2Pw_000200.mp4,playing piano,music
6zXn51Fp_Co_000030.mp4,"female speech, woman speaking",speech
usTQhXue_uw_000060.mp4,playing clarinet,music
-Dqi6nNtnWI_000060.mp4,playing accordion,music
aFJ0gAXgZSE_000040.mp4,playing piano,music
65me0Xyv79c_000030.mp4,"female speech, woman speaking",speech
ASN2OZ5fbdY_000260.mp4,playing clarinet,music
yaxUTqnvbU4_000030.mp4,"male speech, man speaking",speech
p1SxYFWa0pc_000000.mp4,"male speech, man speaking",speech
KrB5IiP7wvs_000040.mp4,playing clarinet,music
HJ2oZVVyM4s_000510.mp4,playing clarinet,music
fsauYjH1ktU_000190.mp4,"child speech, kid speaking",speech
fDpyiEpIj_Y_000030.mp4,playing accordion,music
OR0SFVEfXgk_000129.mp4,playing piano,music
DTBJhSfEPJE_000030.mp4,"female speech, woman speaking",speech
SwCU72rDJFw_000079.mp4,playing clarinet,music
VZ77srRruw4_000510.mp4,thunder,others
3UGWppIS6eI_000030.mp4,"male speech, man speaking",speech
Nc6mmsvDTqM_000270.mp4,playing accordion,music
-6VFTlZsft4_000030.mp4,"male speech, man speaking",speech
NdiPXrwv9sI_000060.mp4,"female speech, woman speaking",speech
04wE0BVJm1s_000030.mp4,"male speech, man speaking",speech
2fdx5Ad69mE_000430.mp4,thunder,others
lH23JIB8hP4_000030.mp4,playing accordion,music
JYzentxQJik_000140.mp4,"child speech, kid speaking",speech
DByW9JuyRn8_000030.mp4,"male speech, man speaking",speech
3Z1aN7gfkNE_000477.mp4,playing clarinet,music
T3f3Y-eO7Bo_000030.mp4,thunder,others
ojERtGzRcmE_000160.mp4,"male speech, man speaking",speech
9CTWiy3_nmk_000050.mp4,"female speech, woman speaking",speech
8ZgEluDcg2o_000013.mp4,"male speech, man speaking",speech
IBYfAigv0hM_000030.mp4,"female speech, woman speaking",speech
755NKfTTkKo_000030.mp4,thunder,others
cMzERBmtlrs_000010.mp4,thunder,others
lRqQU_btwPc_000040.mp4,playing clarinet,music
uhoMycuZ8zw_000020.mp4,playing piano,music
1XO-VI3a0z8_000030.mp4,"female speech, woman speaking",speech
5z-8lQ4wcUU_000030.mp4,playing accordion,music
91rUkeDeOGE_000001.mp4,dog barking,others
K-S2Pcv6wDg_000010.mp4,"child speech, kid speaking",speech
J1U6rpGVtAM_000010.mp4,playing piano,music
9xKN6qXnDgY_000200.mp4,"male speech, man speaking",speech
JOvfPlZ_IkY_000460.mp4,playing piano,music
W5oXrz8dqBk_000030.mp4,playing piano,music
xvAh2ZhLEzc_000050.mp4,"child speech, kid speaking",speech
hT9jz1kiJSA_000000.mp4,playing clarinet,music
h-zm76Ev05Q_000001.mp4,playing accordion,music
oQ7xrLYXapg_000190.mp4,playing piano,music
z4zkk_C6PDo_000030.mp4,"female speech, woman speaking",speech
mOXa_eKJBFM_000021.mp4,playing clarinet,music
MQWpXS_hJgA_000070.mp4,playing piano,music
VK62-pLjc3c_000060.mp4,playing clarinet,music
AASpYn_EQS8_000000.mp4,dog barking,others
uwccU0K2sFI_000000.mp4,playing clarinet,music
MQvVXJubm5I_000030.mp4,"male speech, man speaking",speech
hmeuXPhcjH8_000080.mp4,"child speech, kid speaking",speech
VYvIP22IAks_000030.mp4,playing accordion,music
VBEDtE8m5Hw_000460.mp4,playing clarinet,music
UGwl5VOHuaw_000200.mp4,playing accordion,music
mM5izBf_6XQ_000030.mp4,"female speech, woman speaking",speech
GfxBey7p-CA_000090.mp4,playing accordion,music
LXcwP91nI0w_000090.mp4,"male speech, man speaking",speech
buVxw5Q5xv0_000030.mp4,playing accordion,music
qCg_qVSSEJI_000030.mp4,playing accordion,music
ZJ_fOu-Vwq4_000150.mp4,playing accordion,music
a4zojDI3hso_000060.mp4,playing clarinet,music
ZvLi9CpgSnY_000010.mp4,"female speech, woman speaking",speech
gpYP9KmpXJ8_000020.mp4,playing accordion,music
Aco6OjnsFR0_000028.mp4,"female speech, woman speaking",speech
x9ixRhe0uo4_000070.mp4,"child speech, kid speaking",speech
s5RnxMyjhfA_000023.mp4,playing clarinet,music
KEtet34gu4c_000040.mp4,dog barking,others
iDJhcZUF9Ls_000280.mp4,playing clarinet,music
9kMvsXtg2sY_000030.mp4,playing accordion,music
IviaEVKaE-Q_000180.mp4,playing clarinet,music
zhuY4-wrXho_000030.mp4,playing piano,music
9j4rnvavZF4_000370.mp4,"female speech, woman speaking",speech
kCXaiD4iNOo_000080.mp4,"child speech, kid speaking",speech
443rTNtiUsY_000000.mp4,dog barking,others
rJqKeIP2rUw_000030.mp4,"child speech, kid speaking",speech
heObG1ks1xQ_000060.mp4,playing accordion,music
pFhi1A36tN0_000150.mp4,playing piano,music
R9qCjtMMDRk_000070.mp4,playing clarinet,music
hUtvRhzGWjI_000011.mp4,playing clarinet,music
CbzPomBXoaU_000030.mp4,"male speech, man speaking",speech
07yI6BlVAA0_000030.mp4,"male speech, man speaking",speech
pevNHUuUadE_000030.mp4,"female speech, woman speaking",speech
LHSHfUKNoQ4_000000.mp4,playing piano,music
rdiizBYOyEQ_000515.mp4,playing clarinet,music
jFCfvfjAKjk_000140.mp4,"child speech, kid speaking",speech
hkGhQg1lkUs_000344.mp4,"child speech, kid speaking",speech
kqL8pAUyk6I_000280.mp4,playing accordion,music
Jbu2Gos1__Q_000040.mp4,playing accordion,music
lf6ikZIYHTw_000010.mp4,dog barking,others
UH8OQF7cCMw_000110.mp4,thunder,others
SCJndhiAf8g_000130.mp4,playing clarinet,music
-Ls9TLd17DY_000030.mp4,"male speech, man speaking",speech
TOD99v319vQ_000020.mp4,playing piano,music
WOm0X7Kwg90_000420.mp4,thunder,others
UC5QXZe-_xk_000000.mp4,playing clarinet,music
i86L3VY3NSg_000000.mp4,dog barking,others
eAPUr64ukLM_000160.mp4,playing clarinet,music
dHv6qfe6Kas_000100.mp4,playing piano,music
OfZ2xr-LY6I_000151.mp4,playing accordion,music
A1LXWbDIMVQ_000133.mp4,playing clarinet,music
UJsKS3-6vzk_000170.mp4,"female speech, woman speaking",speech
XtYbkd0ta7k_000020.mp4,"female speech, woman speaking",speech
bukJZ1FxymQ_000390.mp4,"male speech, man speaking",speech
OifHg_QQIAM_000071.mp4,playing clarinet,music
jubuuh9S8iw_000030.mp4,"child speech, kid speaking",speech
quWM2JxfeGI_000120.mp4,"child speech, kid speaking",speech
4zOYDrLVZzo_000030.mp4,"female speech, woman speaking",speech
dEeFFf487aE_000250.mp4,"female speech, woman speaking",speech
nKtGjo-9p4M_000030.mp4,playing accordion,music
bRPtC0v7j7s_000030.mp4,playing accordion,music
eOUPhu7OT4Q_000289.mp4,playing accordion,music
C1RyWddzn9w_000030.mp4,"child speech, kid speaking",speech
XaUziBs-55g_000030.mp4,playing accordion,music
zSwdX5fcV5A_000110.mp4,playing accordion,music
G6qSoQNrFaI_000030.mp4,playing clarinet,music
CYWt9k1oDmY_000030.mp4,"male speech, man speaking",speech
DYde9tzh2II_000030.mp4,"male speech, man speaking",speech
CchRf2jq6fc_000030.mp4,"female speech, woman speaking",speech
fBYMYe8JUss_000090.mp4,playing accordion,music
i3y_LpbS_b8_000006.mp4,dog barking,others
DbVlbIkEZ_k_000030.mp4,"male speech, man speaking",speech
xXMmjcw5wro_000340.mp4,thunder,others
6n5ArFx5JFw_000050.mp4,playing piano,music
ywK3OaJQbr0_000584.mp4,"female speech, woman speaking",speech
HdRiAojEdZQ_000250.mp4,"child speech, kid speaking",speech
v617yIscDCc_000070.mp4,dog barking,others
4cJTY4cHxk0_000030.mp4,"female speech, woman speaking",speech
-FlSh-N35M0_000030.mp4,playing piano,music
nQ1z3bXDN00_000100.mp4,playing accordion,music
CNxIeasZD74_000020.mp4,dog barking,others
x60Bj-Zm5wU_000020.mp4,playing accordion,music
fivHX77rMRw_000000.mp4,playing clarinet,music
EbM_Nq8JEgI_000030.mp4,"female speech, woman speaking",speech
7qGnnFWdgkQ_000020.mp4,"child speech, kid speaking",speech
t3X0wSN_MVg_000234.mp4,dog barking,others
RB9ZH3IXK2w_000350.mp4,"female speech, woman speaking",speech
